Tarih,Başlık,Metin,ParsedDate,Month,english_text
"Thu, 16 Aug 2018 07:00:00 GMT",Bakan Albayrak Almanya Finans Bakanı ile görüştü - Anadolu Ajansı,bakan albayrak almanya finans bakanı ile görüştü anadolu ajansı,2018-08-16 07:00:00,8,Minister Albayrak met with the German Minister of Finance Anadolu Agency
"Fri, 02 Mar 2018 08:00:00 GMT",Finans dışı şirketlerin döviz pozisyon açığı 2017'de 212.6 milyar dolar | Döviz haberleri - Bloomberght,finans dışı şirketlerin döviz pozisyon açığı two thousand and seventeen de two hundred and twelve six milyar dolar döviz haberleri bloomberght,2018-03-02 08:00:00,3,foreign exchange position deficit of non-financial companies two hundred and twelve six billion dollars in two thousand and seventeen foreign exchange news bloomberght
"Mon, 10 Dec 2018 08:00:00 GMT",Mercedes-Benz Türk’e İlk Kadın CFO Atandı - Mercedes-Benz,mercedes benz türk e i̇lk kadın cfo atandı mercedes benz,2018-12-10 08:00:00,12,The first female CFO was appointed to Mercedes Benz Turk. Mercedes Benz
"Tue, 06 Nov 2018 08:00:00 GMT",TSPB Başkanı Topaç AA Finans Masası'na konuk olacak - Anadolu Ajansı,tspb başkanı topaç aa finans masası na konuk olacak anadolu ajansı,2018-11-06 08:00:00,11,TSPB President Topaç will be a guest at AA Finance Desk Anadolu Agency
"Fri, 06 Jul 2018 07:00:00 GMT",Securitas Türkiye büyüyor - Anadolu Ajansı,securitas türkiye büyüyor anadolu ajansı,2018-07-06 07:00:00,7,securitas Türkiye is growing anadolu agency
"Tue, 18 Sep 2018 07:00:00 GMT",BBVA Open Talent fintech yarışması sonuçlandı - Anadolu Ajansı,bbva open talent fintech yarışması sonuçlandı anadolu ajansı,2018-09-18 07:00:00,9,bbva open talent fintech competition concluded anadolu agency
"Wed, 11 Jul 2018 07:00:00 GMT","Halkbank, Makedonya'da liderliği hedefliyor - Anadolu Ajansı",halkbank makedonya da liderliği hedefliyor anadolu ajansı,2018-07-11 07:00:00,7,Halkbank aims for leadership in Macedonia Anadolu Agency
"Tue, 09 Jan 2018 08:00:00 GMT",KT Portföy’ün yönettiği portföy büyüklüğü 1 milyar TL'yi aştı - Anadolu Ajansı,kt portföy ün yönettiği portföy büyüklüğü one milyar tl yi aştı anadolu ajansı,2018-01-09 08:00:00,1,The portfolio size managed by KT Portfolio exceeded one billion TL Anadolu Agency
"Wed, 19 Sep 2018 07:00:00 GMT",Akfen Yenilenebilir Enerji'ye 363 milyon dolarlık finansman - Anadolu Ajansı,akfen yenilenebilir enerji ye three hundred and sixty three milyon dolarlık finansman anadolu ajansı,2018-09-19 07:00:00,9,three hundred and sixty three million dollar financing for akfen renewable energy anadolu agency
"Tue, 06 Mar 2018 08:00:00 GMT",Türkiye`deki o banka adını değiştirdi - Uzmanpara,türkiye deki o banka adını değiştirdi uzmanpara,2018-03-06 08:00:00,3,That bank in Türkiye changed its name to Uzmanpara
"Mon, 22 Jan 2018 08:00:00 GMT",Petrol Ofisi'nde CFO'luk görevine Serhan Ulga atandı - Anadolu Ajansı,petrol ofisi nde cfo luk görevine serhan ulga atandı anadolu ajansı,2018-01-22 08:00:00,1,Serhan Ulga was appointed as CFO at Petrol Ofisi Anadolu Agency
"Tue, 16 Oct 2018 07:00:00 GMT",CB Finans Ofisi Başkanlığı'na o isim atandı - Platin Dergisi,cb finans ofisi başkanlığı na o isim atandı platin dergisi,2018-10-16 07:00:00,10,That name was appointed as the head of CB Finance Office Platinum Magazine
"Wed, 07 Nov 2018 08:00:00 GMT",Vakıf Katılım İzmit Şubesi açıldı - Anadolu Ajansı,vakıf katılım i̇zmit şubesi açıldı anadolu ajansı,2018-11-07 08:00:00,11,foundation participation izmit branch opened anadolu agency
"Tue, 24 Apr 2018 07:00:00 GMT",Bu işi yapan dünyanın ilk trilyoneri olacak! - Uzmanpara,bu işi yapan dünyanın ilk trilyoneri olacak uzmanpara,2018-04-24 07:00:00,4,Uzmanpara will be the world's first trillionaire to do this job
"Thu, 29 Nov 2018 08:00:00 GMT",AA Finans'ın kasım ayı 'Enflasyon Beklenti Anketi' sonuçlandı - Anadolu Ajansı,aa finans ın kasım ayı enflasyon beklenti anketi sonuçlandı anadolu ajansı,2018-11-29 08:00:00,11,AA Finans' November inflation expectation survey has been concluded. Anadolu Agency
"Mon, 12 Feb 2018 08:00:00 GMT",Sinpaş’tan ev aldıran süper plan! - Uzmanpara,sinpaş tan ev aldıran süper plan uzmanpara,2018-02-12 08:00:00,2,Super plan Uzmanpara that makes you buy a house from Sinpaş
"Wed, 12 Sep 2018 07:00:00 GMT",2008 krizi üzerinden 10 yıl geçti - Uzmanpara,two thousand and eight krizi üzerinden ten yıl geçti uzmanpara,2018-09-12 07:00:00,9,Ten years have passed since the two thousand and eight crisis Uzmanpara
"Mon, 10 Sep 2018 07:00:00 GMT",Çiftlikbank'ın finans müdürü tutuklandı | Son dakika ekonomi haberleri - Bloomberght,çiftlikbank ın finans müdürü tutuklandı son dakika ekonomi haberleri bloomberght,2018-09-10 07:00:00,9,Ciftlikbank's financial manager was arrested breaking economic news bloomberght
"Thu, 03 May 2018 07:00:00 GMT",'Bankacılıkta ciddi gelişme potansiyeli var' - Anadolu Ajansı,bankacılıkta ciddi gelişme potansiyeli var anadolu ajansı,2018-05-03 07:00:00,5,There is serious development potential in banking Anadolu Agency
"Sun, 14 Oct 2018 07:00:00 GMT",Holdinglerden yurt dışına 600 milyon dolar - Uzmanpara,holdinglerden yurt dışına six hundred milyon dolar uzmanpara,2018-10-14 07:00:00,10,Six hundred million dollars of expert money from holding companies to abroad
"Tue, 04 Sep 2018 07:00:00 GMT",Albayrak 11 finans kuruluşuyla görüştü - Bigpara,albayrak eleven finans kuruluşuyla görüştü bigpara,2018-09-04 07:00:00,9,Albayrak Eleven met with the financial institution bigpara
"Thu, 01 Feb 2018 08:00:00 GMT",Kazakistan'ın Önde Gelen Devlet Şirketleri Özelleştiriliyor - Türkistan'dan - Haber - TRT Avaz,kazakistan ın önde gelen devlet şirketleri özelleştiriliyor türkistan dan haber trt avaz,2018-02-01 08:00:00,2,Kazakhstan's leading state companies are being privatized. news from turkestan trt avaz
"Wed, 05 Sep 2018 07:00:00 GMT",'Akıllı insanlar şu anda Türk varlıkları alıyor' - Anadolu Ajansı,akıllı insanlar şu anda türk varlıkları alıyor anadolu ajansı,2018-09-05 07:00:00,9,Smart people are buying Turkish assets right now Anadolu Agency
"Tue, 20 Mar 2018 07:00:00 GMT",'Darphane Reşat altın basımına başlamalı' - Anadolu Ajansı,darphane reşat altın basımına başlamalı anadolu ajansı,2018-03-20 07:00:00,3,mint should start printing reşat gold anadolu agency
"Fri, 20 Apr 2018 07:00:00 GMT",Londra Borsası Türk şirketleri gonga çağırıyor - Uzmanpara,londra borsası türk şirketleri gonga çağırıyor uzmanpara,2018-04-20 07:00:00,4,London Stock Exchange is calling Turkish companies to the bell. Uzmanpara
"Mon, 08 Jan 2018 08:00:00 GMT",KGF kredisi alana yakın takip - Uzmanpara,kgf kredisi alana yakın takip uzmanpara,2018-01-08 08:00:00,1,Close follow-up of kgf loan recipient Uzmanpara
"Fri, 06 Jul 2018 07:00:00 GMT",Eski hakimden FETÖ'nün ABD'deki kuruluşuna finans desteği - Anadolu Ajansı,eski hakimden fetö nün abd deki kuruluşuna finans desteği anadolu ajansı,2018-07-06 07:00:00,7,Financial support from former judge to FETO's establishment in the USA Anadolu Agency
"Wed, 04 Apr 2018 07:00:00 GMT",Dubaili banka Türkiye`de temsilcilik açtı - Uzmanpara,dubaili banka türkiye de temsilcilik açtı uzmanpara,2018-04-04 07:00:00,4,Dubai Bank opened a representative office in Türkiye Uzmanpara
"Sat, 10 Nov 2018 08:00:00 GMT",Sinema zinciri Pathé sahte e-postalarla 19 milyon euro dolandırıldı - BBC,sinema zinciri path sahte e postalarla nineteen milyon euro dolandırıldı bbc,2018-11-10 08:00:00,11,cinema chain path defrauded nineteen million euros with fake e-mails bbc
"Thu, 25 Jan 2018 08:00:00 GMT","""Konuyu Cumhurbaşkanı Başdanışmanı gündeme getirdi, koca bir finans sektörü nasıl yok sayıldı?"" - T24",konuyu cumhurbaşkanı başdanışmanı gündeme getirdi koca bir finans sektörü nasıl yok sayıldı ttwenty four,2018-01-25 08:00:00,1,The president's chief advisor brought the issue to the agenda. How was a whole financial sector ignored? ttwenty four
"Wed, 24 Jan 2018 08:00:00 GMT",BDDK`dan `otomatik ödeme` açıklaması - Uzmanpara,bddk dan otomatik ödeme açıklaması uzmanpara,2018-01-24 08:00:00,1,Automatic payment statement from BDDK Uzmanpara
"Thu, 24 May 2018 07:00:00 GMT",Şimdi Tam Zamanı: Ekonomi ve Finans Dünyasını Tüm Açıklığıyla Gözler Önüne Seren 21 Kült Film - Onedio,şimdi tam zamanı ekonomi ve finans dünyasını tüm açıklığıyla gözler önüne seren twenty one kült film onedio,2018-05-24 07:00:00,5,"Now is the time, twenty one cult movie onedio, which clearly reveals the world of economy and finance."
"Mon, 26 Feb 2018 08:00:00 GMT","Batılı bankalar, `modern İpek Yolu` için yarışıyor - Uzmanpara",batılı bankalar modern i̇pek yolu için yarışıyor uzmanpara,2018-02-26 08:00:00,2,Western banks are competing for the modern silk road Uzmanpara
"Fri, 29 Jun 2018 07:00:00 GMT",CarrefourSA`nın yeni genel müdürü belli oldu - Uzmanpara,carrefoursa nın yeni genel müdürü belli oldu uzmanpara,2018-06-29 07:00:00,6,Carrefoursa's new general manager has been announced Uzmanpara
"Tue, 06 Mar 2018 08:00:00 GMT",Kanal İstanbul'a Finans Merkezi Adası - Yapı.com.tr,kanal i̇stanbul a finans merkezi adası yapı com tr,2018-03-06 08:00:00,3,channel istanbul a financial center island yapi com tr
"Thu, 22 Nov 2018 08:00:00 GMT",Almanya’nın en büyük bankası eriyor - Uzmanpara,almanya nın en büyük bankası eriyor uzmanpara,2018-11-22 08:00:00,11,"Germany's largest bank is melting, Uzmanpara"
"Sun, 19 Aug 2018 07:00:00 GMT","Acıbadem Sigorta, İngiliz Bupa`ya satıldı - Uzmanpara",acıbadem sigorta i̇ngiliz bupa ya satıldı uzmanpara,2018-08-19 07:00:00,8,acıbadem insurance sold to british bupa Uzmanpara
"Fri, 04 May 2018 07:00:00 GMT","İTO, 100 milyon TL`yi yatırdı - Uzmanpara",i̇to one hundred milyon tl yi yatırdı uzmanpara,2018-05-04 07:00:00,5,ito invested one hundred million TL Uzmanpara
"Tue, 10 Apr 2018 07:00:00 GMT","Çılgın Türk, ABD`li deve ortak oldu! - Uzmanpara",çılgın türk abd li deve ortak oldu uzmanpara,2018-04-10 07:00:00,4,Crazy Turkish US Camel became a partner Uzmanpara
"Tue, 16 Jan 2018 08:00:00 GMT","Albaraka, yeni bir banka kurdu - Uzmanpara",albaraka yeni bir banka kurdu uzmanpara,2018-01-16 08:00:00,1,"Albaraka established a new bank, Uzmanpara"
"Thu, 16 Aug 2018 07:00:00 GMT",Dolar/TL güne nasıl başladı? - Uzmanpara,dolar tl güne nasıl başladı uzmanpara,2018-08-16 07:00:00,8,"How did the dollar and TL start the day, Uzmanpara"
"Thu, 27 Sep 2018 07:00:00 GMT",130 yıllık tarihinde ilk kez Alman değil! - Uzmanpara,one hundred and thirty yıllık tarihinde ilk kez alman değil uzmanpara,2018-09-27 07:00:00,9,"For the first time in its one hundred and thirty year history, Uzmanpara is not German."
"Tue, 20 Feb 2018 08:00:00 GMT",Saadet zinciri kurana kötü haber - Uzmanpara,saadet zinciri kurana kötü haber uzmanpara,2018-02-20 08:00:00,2,"Bad news for those who set up a pyramid scheme, Uzmanpara"
"Wed, 29 Aug 2018 07:00:00 GMT",Finans Uzmanı Ali Serim: Ekonomiye katkı sağlayacak vergi indirimleri hızla yapılmalı - T24,finans uzmanı ali serim ekonomiye katkı sağlayacak vergi indirimleri hızla yapılmalı ttwenty four,2018-08-29 07:00:00,8,Finance expert Ali Serim Tax cuts that will contribute to the economy should be made quickly ttwenty four
"Wed, 28 Mar 2018 07:00:00 GMT",Brexit’e rağmen en büyük küresel finans merkezi Londra - Hürriyet,brexit e rağmen en büyük küresel finans merkezi londra hürriyet,2018-03-28 07:00:00,3,"Despite Brexit, London is the largest global financial center Hürriyet"
"Tue, 20 Feb 2018 08:00:00 GMT",İzmir'de FETÖ'nün finans ayağına operasyon: 5 gözaltı - Anadolu Ajansı,i̇zmir de fetö nün finans ayağına operasyon five gözaltı anadolu ajansı,2018-02-20 08:00:00,2,Operation on FETO's financial leg in Izmir Five Detention Anadolu Agency
"Wed, 19 Dec 2018 08:00:00 GMT",Turkcell'den finans alanında yeni şirket: Financell Sigorta - Webrazzi,turkcell den finans alanında yeni şirket financell sigorta webrazzi,2018-12-19 08:00:00,12,new company in finance from turkcell financell insurance webrazzi
"Mon, 07 May 2018 07:00:00 GMT",Yörük: Atıldığımı finans-kapitalden öğrendim! - Gazete Duvar,yörük atıldığımı finans kapitalden öğrendim gazete duvar,2018-05-07 07:00:00,5,I learned that I was expelled from Finans Kapital from the newspaper wall
"Tue, 09 Oct 2018 07:00:00 GMT",Faizsiz finans sistemi aylık 250 milyonluk teslimata ulaştı - T24,faizsiz finans sistemi aylık two hundred and fifty milyonluk teslimata ulaştı ttwenty four,2018-10-09 07:00:00,10,interest-free finance system reached two hundred and fifty million monthly deliveries ttwenty four
"Mon, 30 Jul 2018 07:00:00 GMT",Trump tehdit etti: Kapatırım - Uzmanpara,trump tehdit etti kapatırım uzmanpara,2018-07-30 07:00:00,7,"Trump threatened to close it, Uzmanpara"
"Thu, 25 Oct 2018 07:00:00 GMT",Turkcell Grup Finans Genel Müdür Yardımcılığı’na Osman Yılmaz atandı - Hürriyet,turkcell grup finans genel müdür yardımcılığı na osman yılmaz atandı hürriyet,2018-10-25 07:00:00,10,Osman Yılmaz was appointed as Turkcell Group Finance Deputy General Manager Hürriyet
"Tue, 06 Feb 2018 08:00:00 GMT","Çetinkaya, TÜSİAD üyeleri ile bir araya geldi - Uzmanpara",çetinkaya tüsi̇ad üyeleri ile bir araya geldi uzmanpara,2018-02-06 08:00:00,2,Çetinkaya met with TUSIAD members Uzmanpara
"Wed, 30 May 2018 07:00:00 GMT",Kripto paralar Kapalıçarşı`ya girdi - Uzmanpara,kripto paralar kapalıçarşı ya girdi uzmanpara,2018-05-30 07:00:00,5,Cryptocurrencies entered the Grand Bazaar Uzmanpara
"Mon, 30 Jul 2018 07:00:00 GMT",Garanti Bankası`na kesilen ceza iptal edildi - Uzmanpara,garanti bankası na kesilen ceza iptal edildi uzmanpara,2018-07-30 07:00:00,7,The fine imposed on Garanti Bank was canceled Uzmanpara
"Mon, 16 Apr 2018 07:00:00 GMT",Carrefoursa CEO`sundan şok istifa! - Uzmanpara,carrefoursa ceo sundan şok istifa uzmanpara,2018-04-16 07:00:00,4,Shock resignation from Carrefoursa CEO. Uzmanpara
"Wed, 11 Apr 2018 07:00:00 GMT",BİM`in sahibi uzaya uydu fırlatacak - Uzmanpara,bi̇m in sahibi uzaya uydu fırlatacak uzmanpara,2018-04-11 07:00:00,4,The owner of BİM will launch satellites into space. Uzmanpara
"Wed, 28 Feb 2018 08:00:00 GMT",Finans Merkezi Ümraniye'yi ihya etti! - Ekonomist,finans merkezi ümraniye yi ihya etti ekonomist,2018-02-28 08:00:00,2,"The financial center revived Ümraniye, economist"
"Tue, 16 Oct 2018 07:00:00 GMT",Finans Ofisi Başkanlığına Prof. Dr. Göksel Aşan atandı - memurlar.net,finans ofisi başkanlığına prof dr göksel aşan atandı memurlar net,2018-10-16 07:00:00,10,Prof. Dr. Göksel Şans was appointed as the head of the finance office. officers net
"Thu, 27 Sep 2018 07:00:00 GMT","Türkiye Finans, Türkiye Genelinde 300 Şubeye Ulaştı - Maxi Haber",türkiye finans türkiye genelinde three hundred şubeye ulaştı maxi haber,2018-09-27 07:00:00,9,turkish finance reached three hundred branches across Türkiye maxi news
"Wed, 01 Aug 2018 07:00:00 GMT",Cesurbend Makina Finans Müdürü Sıdıka Cesur’un iş gündemi... - ST Endüstri Haber,cesurbend makina finans müdürü sıdıka cesur un iş gündemi st endüstri haber,2018-08-01 07:00:00,8,bravebend makina finance manager sıdıka brave un business agenda st industry news
"Fri, 20 Apr 2018 07:00:00 GMT","Ağaoğlu, İstanbul Uluslararası Finans Merkezi’ndeki tek rezidans blokunu satışa çıkardı - Sabah",ağaoğlu i̇stanbul uluslararası finans merkezi ndeki tek rezidans blokunu satışa çıkardı sabah,2018-04-20 07:00:00,4,Ağaoğlu put the only residence block in Istanbul International Financial Center up for sale in the morning
"Tue, 27 Mar 2018 07:00:00 GMT",Altının gramı 173 lirayı aştı - Uzmanpara,altının gramı one hundred and seventy three lirayı aştı uzmanpara,2018-03-27 07:00:00,3,gram of gold exceeded one hundred and seventy three liras Uzmanpara
"Sat, 07 Apr 2018 07:00:00 GMT",Hakkari Şemdinli’de 61 kilogram eroin ele geçirildi - TRT Haber,hakkari şemdinli de sixty one kilogram eroin ele geçirildi trt haber,2018-04-07 07:00:00,4,Sixty one kilograms of heroin was seized in Hakkari Semdinli TRT news
"Fri, 06 Jul 2018 07:00:00 GMT",Zeki Güven'in eşinden FETÖ'nün ABD'deki kuruluşuna finans desteği - TRT Haber,zeki güven in eşinden fetö nün abd deki kuruluşuna finans desteği trt haber,2018-07-06 07:00:00,7,Financial support from Zeki Güven's wife to FETO's foundation in the USA TRT news
"Tue, 10 Jul 2018 07:00:00 GMT",Cumhurbaşkanlığı Ofisleri kuruldu - Anadolu Ajansı,cumhurbaşkanlığı ofisleri kuruldu anadolu ajansı,2018-07-10 07:00:00,7,presidential offices were established anadolu agency
"Thu, 12 Jul 2018 07:00:00 GMT","Erdoğan: Albayrak'ın finans sektöründeki geçmişi iyi, bu işi daha seri derleyip toparlar - T24",erdoğan albayrak ın finans sektöründeki geçmişi iyi bu işi daha seri derleyip toparlar ttwenty four,2018-07-12 07:00:00,7,Erdoğan Albayrak has a good track record in the financial sector. They can compile and collect this work more quickly. Ttwenty Four
"Mon, 12 Nov 2018 08:00:00 GMT","""Dijital değişimi en hızlı finans sektörü yaşıyor"" - capital.com.tr",dijital değişimi en hızlı finans sektörü yaşıyor capital com tr,2018-11-12 08:00:00,11,The financial sector is experiencing digital change fastest capital com tr
"Sat, 01 Sep 2018 07:00:00 GMT",Finans Matematiği mezunları İİBF mezunlarının başvurabildiği kadrolara başvurabilir mi? - memurlar.net,finans matematiği mezunları i̇i̇bf mezunlarının başvurabildiği kadrolara başvurabilir mi memurlar net,2018-09-01 07:00:00,9,Can financial mathematics graduates apply to the positions that IIBF graduates can apply for?
"Wed, 26 Dec 2018 08:00:00 GMT",İngiliz gayrimenkul ve finans sektörünü buluşturan davet - Yeni Şafak,i̇ngiliz gayrimenkul ve finans sektörünü buluşturan davet yeni şafak,2018-12-26 08:00:00,12,Invitation that brings together the British real estate and finance sector Yeni Şafak
